crop,rf,temp,ph
Maize,875,27.57876,6.5
Maize,875,27.57876,6.5
Maize,875,27.57876,6.5
Maize,875,27.57876,6.5
Maize,875,27.57876,6.5
Maize,875.122,27.57876,6.5
Maize,875.1445,27.57876,6.5
Maize,875.1468,27.57876,6.5
Maize,875.1473,27.57876,6.5
Maize,875.1533,27.57876,6.5
Maize,875.1559,27.57876,6.5
Maize,875.1587,27.57876,6.5
Maize,875.1624,27.57876,6.5
Maize,875.1695,27.57876,6.5
Maize,875.1711,27.57876,6.5
Maize,875.1818,27.57876,6.5
Maize,875.1889,27.57876,6.5
Maize,875.2152,27.57876,6.5
Maize,875.2168,27.57876,6.5
Maize,876.2215,27.57876,6.5
Maize,880.2326,27.57876,6.5
Maize,881.3224,27.57876,6.5
Maize,881.6852,27.57876,6.5
Maize,881.6993,27.57876,6.5
Maize,886.0046,27.57876,6.5
Maize,887.0468,27.57876,6.5
Maize,887.6783,27.57876,6.5
Maize,888.8232,27.57876,6.5
Maize,889.9099,27.57876,6.5
Maize,893.5309,27.57876,6.5
Maize,894.1831,27.57876,6.5
Maize,895.7247,27.57876,6.5
Maize,896.2159,27.57876,6.5
Maize,896.4286,27.57876,6.5
Maize,896.4286,27.57876,6.5
Maize,898.8383,27.57876,6.5
Maize,899,27.57876,6.5
Maize,899.0133,27.57876,6.5
Maize,899.0705,27.57876,6.5
Maize,900,27.57876,6.5
Maize,900,27.57876,6.5
Maize,903.9472,27.57876,6.5
Maize,905,27.57876,6.5
Maize,905,27.57876,6.5
Maize,905.3318,27.57876,6.5
Maize,909.0278,27.57876,6.5
Maize,910.0635,27.57876,6.5
Maize,910.2942,27.57876,6.5
Maize,911.8905,27.57876,6.5
Maize,912.5,27.57876,6.5
Maize,912.7485,27.57876,6.5
Maize,912.9256,27.57876,6.5
Maize,916.462,27.57876,6.5
Maize,924.9044,27.57876,6.5
Maize,926.0448,27.57876,6.5
Maize,926.1121,27.57876,6.5
Maize,926.1181,27.57876,6.5
Maize,926.1183,27.57876,6.5
Maize,926.1287,27.57876,6.5
Maize,926.1442,27.57876,6.5
Maize,926.1589,27.57876,6.5
Maize,926.1618,27.57876,6.5
Maize,926.1736,27.57876,6.5
Maize,926.5092,27.57876,6.5
Maize,927.3026,27.57876,6.5
Maize,927.7027,27.57876,6.5
Maize,927.9412,27.57876,6.5
Maize,929.4266,27.57876,6.5
Maize,930.9259,27.57876,6.5
Maize,931.5204,27.57876,6.5
Maize,931.5508,27.57876,6.5
Maize,932.0077,27.57876,6.5
Maize,933.25,27.57876,6.5
Maize,934.3622,27.57876,6.5
Maize,935.4876,27.57876,6.5
Maize,936.635,27.57876,6.5
Maize,937.8937,27.57876,6.5
Maize,938.8874,27.57876,6.5
Maize,939.0323,27.57876,6.5
Maize,939.3482,27.57876,6.5
Maize,794.8582,27.57876,6.5
Maize,796.5925,27.57876,6.5
Maize,797.1928,27.57876,6.5
Maize,799.1678,27.57876,6.5
Maize,800,27.57876,6.5
Maize,800,27.57876,6.5
Maize,804.1684,27.57876,6.5
Maize,805.8475,27.57876,6.5
Maize,807.7836,27.57876,6.5
Maize,807.9317,27.57876,6.5
Maize,808.0437,27.57876,6.5
Maize,809.5136,27.57876,6.5
Maize,809.6795,27.57876,6.5
Maize,813.173,27.57876,6.5
Maize,814.6292,27.57876,6.5
Maize,815.7248,27.57876,6.5
Maize,816.6667,27.57876,6.5
Maize,817.1924,27.57876,6.5
Maize,819.1919,27.57876,6.5
Maize,820.6397,27.57876,6.5
Maize,824.1284,27.57876,6.5
Maize,825,27.57876,6.5
Maize,800,27.57876,6.5
Maize,800,27.57876,6.5
Maize,800,27.57876,6.5
Maize,800,27.57876,6.5
Maize,800,27.57876,6.5
Maize,800,27.57876,6.5
Maize,800,27.57876,6.5
Maize,800,27.57876,6.5
Maize,800,27.57876,6.5
Maize,800,27.57876,6.5
Maize,800,27.57876,6.5
Maize,800,27.57876,6.5
Maize,800,27.57876,6.5
Maize,800,27.57876,6.5
Maize,800,27.57876,6.5
Maize,800,27.57876,6.5
Maize,800,27.57876,6.5
Maize,800,27.57876,6.5
Maize,800,27.57876,6.5
Maize,800,27.57876,6.5
Maize,800,27.57876,6.5
Maize,800,27.57876,6.5
Maize,800,27.57876,6.5
Maize,800,27.57876,6.5
Maize,800,27.57876,6.5
Maize,800,27.57876,6.5
Maize,800,27.57876,6.5
Maize,800,27.57876,6.5
Maize,800,27.57876,6.5
Maize,800,27.57876,6.5
Maize,800,27.57876,6.5
Maize,800,27.57876,6.5
Maize,800,27.57876,6.5
Maize,800,27.57876,6.5
Maize,800,27.57876,6.5
Maize,800,27.57876,6.5
Maize,800,27.57876,6.5
Maize,800,27.57876,6.5
Maize,800,27.57876,6.5
Maize,800,27.57876,6.5
Maize,780,27.57876,6.5
Maize,780,27.57876,6.5
Maize,780,27.57876,6.5
Maize,780,27.57876,6.5
Maize,770,30.30413,6.5
Maize,770,30.2862,6.5
Maize,770,30.28022,6.5
Maize,770,30.1786,6.5
Maize,770,30.13077,6.5
Maize,770,30.06502,6.5
Maize,770,30.01122,6.5
Maize,770,30.00524,6.5
Maize,770,29.98133,6.5
Maize,770,29.97535,6.5
Maize,770,29.96937,6.5
Maize,760,29.92753,6.5
Maize,760,29.92155,6.5
Maize,760,29.90361,6.5
Maize,760,29.89764,6.5
Maize,760,29.7721,6.5
Maize,760,29.70634,6.4
Moong(Green Gram),600.0411,21,6.3
Moong(Green Gram),603.6817,21.405,6.3
Moong(Green Gram),604.8687,21.55,6.3
Moong(Green Gram),605.0639,21.625,6.3
Moong(Green Gram),605.6983,21.72,6.3
Moong(Green Gram),606.7356,21.895,6.3
Moong(Green Gram),606.7839,21.91,6.3
Moong(Green Gram),609.4213,22.58,6.3
Moong(Green Gram),610.3781,22.945,6.3
Moong(Green Gram),610.5582,23.015,6.3
Moong(Green Gram),610.6218,23.035,6.3
Moong(Green Gram),610.8123,23.115,6.3
Moong(Green Gram),611.0845,23.23,6.3
Moong(Green Gram),611.0931,23.235,6.3
Moong(Green Gram),611.5094,23.41,6.3
Moong(Green Gram),612.2013,23.825,6.3
Moong(Green Gram),612.5694,24.09,6.3
Moong(Green Gram),612.9203,24.345,6.3
Moong(Green Gram),613.0024,24.4,6.3
Moong(Green Gram),613.1679,24.5,6.3
Moong(Green Gram),613.1949,24.51,6.3
Moong(Green Gram),613.2224,24.535,6.3
Moong(Green Gram),614.1632,25.16,6.3
Moong(Green Gram),614.1787,25.175,6.3
Moong(Green Gram),614.9151,25.69,6.3
Moong(Green Gram),615.801,26.36,6.3
Moong(Green Gram),615.9708,26.545,6.3
Moong(Green Gram),616.2185,26.815,6.3
Moong(Green Gram),616.4259,26.945,6.3
Moong(Green Gram),617.1429,27.44,6.5
Moong(Green Gram),617.1508,27.46,6.5
Moong(Green Gram),617.1674,27.47,6.5
Moong(Green Gram),617.6096,27.85,6.5
Moong(Green Gram),617.7778,27.99,6.5
Moong(Green Gram),617.8292,28.02,6.5
Moong(Green Gram),617.9021,28.11,6.5
Moong(Green Gram),617.9592,28.15,6.5
Moong(Green Gram),617.9882,28.17,6.5
Moong(Green Gram),618,28.19,6.5
Moong(Green Gram),618.022,28.215,6.5
Moong(Green Gram),618.0392,28.225,6.5
Moong(Green Gram),618.0392,28.23,6.5
Moong(Green Gram),618.069,28.265,6.5
Moong(Green Gram),618.0753,28.275,6.5
Moong(Green Gram),618.0897,28.31,6.5
Moong(Green Gram),618.1219,28.335,6.5
Moong(Green Gram),618.1413,28.345,6.5
Moong(Green Gram),619.0324,29.15,6.5
Moong(Green Gram),619.4141,29.49,6.5
Moong(Green Gram),619.435,29.51,6.5
Moong(Green Gram),619.5275,29.595,6.5
Moong(Green Gram),619.6193,29.69,6.5
Moong(Green Gram),620,30.03,6.5
Moong(Green Gram),620,30.05,6.5
Moong(Green Gram),620.2595,30.37,6.5
Moong(Green Gram),620.5551,30.67,6.5
Moong(Green Gram),620.6477,30.79,6.5
Moong(Green Gram),620.6553,30.805,6.5
Moong(Green Gram),620.9524,31.07,6.5
Moong(Green Gram),620.9854,31.115,6.5
Moong(Green Gram),621.0056,31.13,6.5
Moong(Green Gram),621.0526,31.21,6.5
Moong(Green Gram),621.1664,31.28,6.5
Moong(Green Gram),621.1765,31.31,6.5
Moong(Green Gram),621.2719,31.4,6.5
Moong(Green Gram),621.4258,31.62,6.5
Moong(Green Gram),621.6222,31.885,6.5
Moong(Green Gram),621.6569,31.905,6.5
Moong(Green Gram),621.6575,31.91,6.5
Moong(Green Gram),621.7391,31.97,6.5
Moong(Green Gram),621.76,31.995,6.5
Moong(Green Gram),621.7705,32.025,6.5
Moong(Green Gram),621.8309,32.195,6.5
Moong(Green Gram),622.2407,32.71,6.5
Moong(Green Gram),622.598,33.04,6.5
Moong(Green Gram),622.6506,33.105,6.5
Moong(Green Gram),622.6752,33.13,6.5
Moong(Green Gram),622.8054,33.22,6.5
Moong(Green Gram),622.9015,33.45,6.5
Moong(Green Gram),622.96,33.495,6.5
Moong(Green Gram),623.0508,33.565,6.5
Moong(Green Gram),623.0769,33.58,6.5
Moong(Green Gram),623.1674,33.68,6.5
Moong(Green Gram),623.2702,33.755,6.5
Moong(Green Gram),623.3071,33.8,6.5
Moong(Green Gram),623.3333,33.865,6.5
Moong(Green Gram),623.3703,33.91,6.5
Moong(Green Gram),623.3962,33.925,6.5
Moong(Green Gram),623.3992,33.93,6.5
Moong(Green Gram),623.4211,33.98,6.5
Moong(Green Gram),623.6448,34.255,6.5
Moong(Green Gram),623.7617,34.38,6.5
Moong(Green Gram),623.7744,34.395,6.5
Moong(Green Gram),623.9269,34.52,6.5
Moong(Green Gram),623.9394,34.53,6.5
Moong(Green Gram),624.1177,34.81,6.5
Moong(Green Gram),624.2513,34.995,6.5
Moong(Green Gram),624.481,35.205,6.5
Moong(Green Gram),624.5685,35.26,6.5
Moong(Green Gram),624.5714,35.27,6.5
Moong(Green Gram),624.6372,35.385,6.5
Moong(Green Gram),624.7502,35.485,6.5
Moong(Green Gram),624.9709,35.695,6.5
Moong(Green Gram),625,35.745,6.5
Moong(Green Gram),625.3576,36.055,6.5
Moong(Green Gram),625.5122,36.27,6.5
Moong(Green Gram),625.6369,36.435,6.5
Moong(Green Gram),625.8065,36.655,6.5
Moong(Green Gram),626.0025,36.86,6.5
Moong(Green Gram),626.0171,36.885,6.5
Moong(Green Gram),626.0615,36.93,6.5
Moong(Green Gram),626.16,37.09,6.5
Moong(Green Gram),626.1994,37.115,6.5
Moong(Green Gram),626.2432,37.155,6.5
Moong(Green Gram),626.3891,37.265,6.5
Moong(Green Gram),626.5737,37.445,6.5
Moong(Green Gram),626.5789,37.45,6.5
Moong(Green Gram),626.6667,37.56,6.5
Moong(Green Gram),626.6667,37.745,6.5
Moong(Green Gram),626.6667,37.75,6.5
Moong(Green Gram),626.6667,37.765,6.5
Moong(Green Gram),626.75,38.04,6.5
Moong(Green Gram),626.7908,38.085,6.5
Moong(Green Gram),626.9039,38.205,6.5
Moong(Green Gram),626.9409,38.225,6.5
Moong(Green Gram),626.9474,38.24,6.5
Moong(Green Gram),627.0626,38.395,6.5
Moong(Green Gram),627.1186,38.415,6.5
Moong(Green Gram),627.1838,38.45,6.5
Moong(Green Gram),627.3418,38.57,6.5
Moong(Green Gram),627.4472,38.655,6.8
Moong(Green Gram),627.4747,38.665,6.8
Moong(Green Gram),627.5,38.69,6.8
Moong(Green Gram),627.5362,38.72,6.8
Moong(Green Gram),627.5618,38.74,6.8
Moong(Green Gram),627.5663,38.745,6.8
Moong(Green Gram),627.5783,38.76,6.8
Moong(Green Gram),627.5862,38.775,6.8
Moong(Green Gram),627.5862,38.78,6.8
Moong(Green Gram),627.6233,38.8,6.8
Moong(Green Gram),627.6259,38.805,6.8
Moong(Green Gram),627.6793,38.835,6.8
Moong(Green Gram),627.7333,38.89,6.8
Moong(Green Gram),628,39.02,6.8
Moong(Green Gram),628,38.995,6.8
Moong(Green Gram),628.0936,38.92,6.8
Moong(Green Gram),628.2831,38.835,6.8
Moong(Green Gram),628.3186,38.805,6.8
Moong(Green Gram),628.3483,38.78,6.8
Moong(Green Gram),628.459,38.71,6.8
Moong(Green Gram),628.4987,38.625,6.8
Moong(Green Gram),628.5811,38.51,6.8
Moong(Green Gram),628.626,38.485,6.8
Moong(Green Gram),628.6498,38.45,6.8
Moong(Green Gram),628.8425,38.27,6.8
Moong(Green Gram),629.0483,38.13,6.8
Moong(Green Gram),629.0909,38.065,6.8
Moong(Green Gram),629.0909,38.05,6.8
Moong(Green Gram),629.3638,37.83,6.8
Moong(Green Gram),629.5101,37.785,6.8
Moong(Green Gram),629.6296,37.65,6.8
Moong(Green Gram),629.9926,37.365,6.8
Moong(Green Gram),630.2368,37.035,6.8
Moong(Green Gram),630.3987,36.935,6.8
Moong(Green Gram),630.4048,36.925,6.8
Moong(Green Gram),630.4197,36.92,6.8
Moong(Green Gram),630.5281,36.865,6.8
Moong(Green Gram),630.5299,36.86,6.8
Moong(Green Gram),630.5732,36.835,6.8
Moong(Green Gram),630.6431,36.77,6.8
Moong(Green Gram),630.6993,36.755,6.8
Moong(Green Gram),630.7692,36.635,6.8
Moong(Green Gram),631.026,36.52,6.8
Moong(Green Gram),631.2077,36.355,6.8
Moong(Green Gram),631.3614,36.205,6.8
Moong(Green Gram),631.5152,36.11,6.8
Moong(Green Gram),631.5412,36.065,6.8
Moong(Green Gram),631.5507,36.05,6.8
Moong(Green Gram),631.6612,35.99,6.8
Moong(Green Gram),631.7073,35.94,6.8
Moong(Green Gram),631.8012,35.85,6.8
Moong(Green Gram),631.811,35.83,6.8
Moong(Green Gram),631.8182,35.82,6.8
Moong(Green Gram),631.8563,35.78,6.8
Moong(Green Gram),631.873,35.77,6.8
Moong(Green Gram),631.8748,35.765,6.8
Moong(Green Gram),631.9085,35.755,6.8
Moong(Green Gram),631.916,35.745,6.8
Moong(Green Gram),632,35.53,6.8
Moong(Green Gram),632.0364,35.395,6.8
Moong(Green Gram),632.0801,35.37,6.8
Moong(Green Gram),632.1368,35.345,6.8
Moong(Green Gram),632.3466,35.19,6.8
Moong(Green Gram),632.4324,35.105,6.8
Moong(Green Gram),632.5256,35,6.8
Moong(Green Gram),632.766,34.795,6.8
Moong(Green Gram),633.056,34.525,6.8
Moong(Green Gram),633.1751,34.45,6.8
Moong(Green Gram),633.1973,34.44,6.8
Moong(Green Gram),633.2344,34.41,6.8
Moong(Green Gram),633.2647,34.405,6.8
Moong(Green Gram),633.3333,34.335,6.8
Moong(Green Gram),633.4294,34.27,6.8
Moong(Green Gram),633.4545,34.245,6.8
Moong(Green Gram),633.4555,34.235,6.8
Moong(Green Gram),633.6449,34.12,6.8
Moong(Green Gram),633.7778,33.93,6.8
Moong(Green Gram),633.8255,33.89,6.8
Moong(Green Gram),633.8262,33.885,6.8
Moong(Green Gram),633.8462,33.845,6.8
Moong(Green Gram),633.8739,33.815,6.8
Moong(Green Gram),633.8803,33.805,6.8
Moong(Green Gram),633.9326,33.71,6.8
Moong(Green Gram),633.9341,33.705,6.8
Moong(Green Gram),633.9394,33.675,6.8
Moong(Green Gram),633.9394,33.665,6.8
Moong(Green Gram),633.9455,33.65,6.8
Moong(Green Gram),633.9635,33.63,6.8
Moong(Green Gram),633.9823,33.605,6.8
Moong(Green Gram),634.0331,33.56,6.8
Moong(Green Gram),634.0426,33.55,6.8
Moong(Green Gram),634.0628,33.485,6.8
Moong(Green Gram),634.071,33.48,6.8
Moong(Green Gram),634.0719,33.475,6.8
Moong(Green Gram),634.0984,33.44,6.8
Moong(Green Gram),634.1085,33.435,6.8
Moong(Green Gram),634.1573,33.38,6.8
Moong(Green Gram),634.1748,33.355,6.8
Moong(Green Gram),634.1846,33.33,6.8
Moong(Green Gram),634.188,33.325,6.8
Moong(Green Gram),634.2857,33.21,6.8
Moong(Green Gram),634.2857,33.195,6.8
Moong(Green Gram),634.3757,33.06,6.8
Moong(Green Gram),634.7826,32.735,6.8
Moong(Green Gram),634.7826,32.73,6.8
Moong(Green Gram),634.8889,32.63,6.8
Moong(Green Gram),634.963,32.6,6.8
Moong(Green Gram),635.1009,32.51,6.8
Moong(Green Gram),635.1857,32.465,6.8
Moong(Green Gram),635.1958,32.455,6.8
Moong(Green Gram),635.2091,32.425,6.8
Moong(Green Gram),635.2644,32.4,6.8
Moong(Green Gram),636.1143,31.71,6.8
Moong(Green Gram),636.2358,31.585,6.8
Moong(Green Gram),636.2889,31.54,6.8
Moong(Green Gram),636.3636,31.48,6.8
Moong(Green Gram),636.3974,31.435,6.8
Moong(Green Gram),636.4399,31.395,6.8
Moong(Green Gram),636.6416,31.285,6.8
Moong(Green Gram),636.761,31.22,6.8
Moong(Green Gram),636.7946,31.195,6.8
Moong(Green Gram),636.9762,31.02,6.8
Moong(Green Gram),637.3286,30.825,6.8
Moong(Green Gram),637.3333,30.78,6.8
Moong(Green Gram),637.3438,30.745,6.8
Moong(Green Gram),637.3515,30.74,6.8
Moong(Green Gram),637.3542,30.725,6.8
Moong(Green Gram),637.3543,30.72,6.8
Moong(Green Gram),637.3565,30.715,6.8
Moong(Green Gram),637.3594,30.71,6.8
Moong(Green Gram),637.3616,30.7,6.8
Moong(Green Gram),637.3624,30.695,6.8
Moong(Green Gram),637.367,30.69,6.8
Moong(Green Gram),637.3673,30.68,6.8
Moong(Green Gram),637.3773,30.66,6.8
Moong(Green Gram),637.4775,30.595,6.8
Moong(Green Gram),637.5549,30.51,6.8
Moong(Green Gram),637.5772,30.5,6.8
Moong(Green Gram),637.6865,30.355,6.8
Moong(Green Gram),637.9128,30.205,6.8
Moong(Green Gram),638.0845,30.125,6.8
Moong(Green Gram),638.1301,30.085,6.8
Moong(Green Gram),638.1498,30.08,6.8
Moong(Green Gram),638.1514,30.075,6.8
Moong(Green Gram),638.1549,30.065,6.8
Moong(Green Gram),638.1589,30.06,6.8
Moong(Green Gram),638.1591,30.055,6.8
Moong(Green Gram),638.1595,30.05,6.8
Moong(Green Gram),638.1603,30.045,6.8
Moong(Green Gram),638.1647,30.02,6.8
Moong(Green Gram),638.1739,30.01,6.8
Moong(Green Gram),638.186,29.995,6.8
Moong(Green Gram),638.1873,29.99,6.8
Moong(Green Gram),638.2609,29.955,6.8
Moong(Green Gram),638.3186,29.92,6.8
Moong(Green Gram),638.3726,29.88,6.8
Moong(Green Gram),638.5185,29.755,6.8
Moong(Green Gram),638.632,29.66,6.8
Moong(Green Gram),638.7943,29.57,6.8
Moong(Green Gram),638.8,29.56,6.8
Moong(Green Gram),638.9001,29.49,6.8
Moong(Green Gram),638.9588,29.455,6.8
Moong(Green Gram),639.3753,29.22,6.8
Moong(Green Gram),639.4832,29.165,6.8
Moong(Green Gram),639.567,29.12,6.8
Moong(Green Gram),639.763,29.04,6.8
Moong(Green Gram),639.9173,28.965,6.8
Moong(Green Gram),640.0521,27.95,6.8
Moong(Green Gram),640.1384,27.935,6.8
Moong(Green Gram),640.1496,27.925,6.8
Moong(Green Gram),640.2667,27.875,6.8
Moong(Green Gram),635.5915,27.54,6.8
Moong(Green Gram),635.7941,27.385,6.8
Moong(Green Gram),635.8481,27.36,6.8
Moong(Green Gram),646.6538,26.93,6.8
Moong(Green Gram),646.7339,26.825,6.8
Moong(Green Gram),646.7946,26.79,6.8
Moong(Green Gram),646.8047,26.75,6.8
Moong(Green Gram),647.1278,26.505,6.8
Moong(Green Gram),647.28,26.42,6.8
Moong(Green Gram),647.5298,26.175,6.8
Moong(Green Gram),647.7099,26.045,6.8
Moong(Green Gram),648.2993,25.64,6.8
Moong(Green Gram),648.3116,25.635,6.8
Moong(Green Gram),648.6295,25.355,6.8
Moong(Green Gram),648.6486,25.345,6.8
Moong(Green Gram),648.6993,25.31,6.8
Moong(Green Gram),648.8478,25.175,6.8
Moong(Green Gram),648.8571,25.15,6.8
Moong(Green Gram),648.8662,25.14,6.8
Moong(Green Gram),648.8669,25.135,6.8
Moong(Green Gram),648.867,25.13,6.8
Moong(Green Gram),648.8693,25.125,6.8
Moong(Green Gram),648.8706,25.12,6.8
Moong(Green Gram),648.8778,25.115,6.8
Moong(Green Gram),648.8779,25.11,6.8
Moong(Green Gram),648.8831,25.105,6.8
Moong(Green Gram),648.9172,25.075,6.8
Moong(Green Gram),648.9244,25.045,6.8
Moong(Green Gram),649.0909,24.895,6.8
Moong(Green Gram),649.0909,24.87,6.8
Moong(Green Gram),649.3128,24.755,6.8
Moong(Green Gram),649.3548,24.72,6.8
Moong(Green Gram),649.4103,24.685,6.8
Moong(Green Gram),649.4115,24.67,6.8
Moong(Green Gram),649.5928,24.465,6.8
Moong(Green Gram),649.5965,24.455,6.8
Moong(Green Gram),649.7032,24.385,6.8
Moong(Green Gram),649.8787,24.23,6.8
Moong(Green Gram),650.1039,24.05,6.8
Moong(Green Gram),650.1266,24.035,6.8
Moong(Green Gram),650.2105,23.995,6.8
Moong(Green Gram),650.2583,23.975,6.8
Moong(Green Gram),650.4202,23.86,6.8
Moong(Green Gram),650.4962,23.82,6.8
Moong(Green Gram),650.4962,23.815,6.8
Moong(Green Gram),650.5189,23.805,6.8
Moong(Green Gram),650.5326,23.8,6.8
Moong(Green Gram),650.5785,23.785,6.8
Moong(Green Gram),650.5963,23.78,6.8
Moong(Green Gram),650.6089,23.775,6.8
Moong(Green Gram),650.6219,23.77,6.8
Moong(Green Gram),650.625,23.765,6.8
Moong(Green Gram),650.6363,23.715,6.8
Moong(Green Gram),650.6403,23.71,6.8
Moong(Green Gram),650.6499,23.705,6.8
Moong(Green Gram),650.6508,23.7,6.8
Moong(Green Gram),650.6826,23.66,6.8
Moong(Green Gram),650.7336,23.63,6.8
Moong(Green Gram),650.7692,23.62,6.8
Moong(Green Gram),650.8696,23.565,6.8
Moong(Green Gram),650.8696,23.56,6.8
Moong(Green Gram),650.9091,23.52,6.8
Moong(Green Gram),651.0328,23.415,6.8
Moong(Green Gram),651.2811,23.32,6.8
Moong(Green Gram),651.4286,23.185,6.8
Moong(Green Gram),651.5122,23.075,6.8
Moong(Green Gram),651.5534,23.055,6.8
Moong(Green Gram),651.5534,23.05,6.8
Moong(Green Gram),651.6772,22.93,6.8
Moong(Green Gram),651.8711,22.835,6.8
Moong(Green Gram),651.9321,22.77,6.8
Moong(Green Gram),651.9434,22.76,6.8
Moong(Green Gram),651.9643,22.75,6.8
Moong(Green Gram),651.9941,22.73,6.8
Moong(Green Gram),652.089,22.63,6.8
Moong(Green Gram),652.1068,22.585,6.8
Moong(Green Gram),652.1739,22.545,6.8
Moong(Green Gram),652.5,22.32,7
Moong(Green Gram),652.5,22.285,7
Moong(Green Gram),652.562,22.215,7
Moong(Green Gram),652.6415,22.135,7
Moong(Green Gram),652.7014,22.08,7
Moong(Green Gram),653.1148,21.815,7
Moong(Green Gram),653.2253,21.75,7
Moong(Green Gram),653.4079,21.66,7
Moong(Green Gram),653.4802,21.62,7
Moong(Green Gram),653.5242,21.62,7
Moong(Green Gram),654,21.62,7
Moong(Green Gram),654.1382,21.62,7
Moong(Green Gram),654.1489,21.62,7
Moong(Green Gram),654.5155,21.62,7
Moong(Green Gram),654.5525,21.62,7
Moong(Green Gram),654.8887,21.62,7
Moong(Green Gram),655.1275,21.62,7
Moong(Green Gram),655.4237,21.62,7
Moong(Green Gram),655.5949,21.62,7
Moong(Green Gram),655.6579,21.62,7
Moong(Green Gram),655.7045,21.62,7
Moong(Green Gram),655.7465,21.62,7
Moong(Green Gram),655.7972,21.62,7
Moong(Green Gram),655.8621,21.62,7
Moong(Green Gram),655.8944,21.62,7
Moong(Green Gram),656.0684,21.62,7
Moong(Green Gram),656.4067,21.62,7
Moong(Green Gram),656.4121,21.62,7
Moong(Green Gram),657.0084,21.62,7
Moong(Green Gram),657.2727,21.62,7
Moong(Green Gram),657.9982,21.62,7
Moong(Green Gram),658.234,21.62,7
Moong(Green Gram),658.2353,21.62,7
Moong(Green Gram),658.337,21.62,7
Moong(Green Gram),658.9303,21.62,7
Moong(Green Gram),659.0347,21.62,7
Moong(Green Gram),659.5775,21.62,7
Moong(Green Gram),659.7946,21.62,7
Moong(Green Gram),660,21.62,7
Moong(Green Gram),660.0928,21.62,7
Moong(Green Gram),660.9384,21.62,7
Moong(Green Gram),661.0274,21.62,7
Moong(Green Gram),661.322,21.62,7
Moong(Green Gram),661.3636,21.62,7
Moong(Green Gram),661.5586,21.62,7
Moong(Green Gram),661.6465,21.62,7
Moong(Green Gram),662.0063,21.62,7
Moong(Green Gram),662.188,21.62,7
Moong(Green Gram),662.1881,21.62,7
Moong(Green Gram),662.6046,21.8,7
Moong(Green Gram),663,22.03,7
Moong(Green Gram),663.1087,22.19,7
Moong(Green Gram),663.486,22.29,7
Moong(Green Gram),663.7465,22.5,7
Moong(Green Gram),663.9394,22.65,7
Moong(Green Gram),664.0667,22.72,7
Moong(Green Gram),664.2075,22.78,7
Moong(Green Gram),664.5815,23.03,7
Moong(Green Gram),664.6086,23.06,7
Moong(Green Gram),665.413,23.41,7
Moong(Green Gram),665.519,23.5,7
Moong(Green Gram),665.7549,23.63,7
Moong(Green Gram),665.7702,23.68,7
Moong(Green Gram),665.8782,23.7,7
Moong(Green Gram),667.1351,24.44,7
Moong(Green Gram),667.4786,24.58,7
Moong(Green Gram),668.3342,25.52,7
Moong(Green Gram),668.4981,25.58,7
Moong(Green Gram),668.5419,25.61999,7
Moong(Green Gram),668.652,25.68999,7
Moong(Green Gram),668.7338,25.71999,7
Moong(Green Gram),669.2404,25.95999,7
Moong(Green Gram),670.1506,26.30999,7
Moong(Green Gram),670.2879,26.35999,7
Moong(Green Gram),670.638,26.42999,7
Moong(Green Gram),670.8229,26.56999,7
Moong(Green Gram),672,27.00999,7
Moong(Green Gram),672.439,27.27999,7
Moong(Green Gram),672.5109,27.28999,7
Moong(Green Gram),672.5143,27.29999,7
Moong(Green Gram),672.5207,27.30999,7
Moong(Green Gram),672.5243,27.31999,7
Moong(Green Gram),672.5385,27.32999,7
Moong(Green Gram),672.5523,27.33999,7
Moong(Green Gram),672.5567,27.34999,7
Moong(Green Gram),672.5636,27.35999,7
Moong(Green Gram),672.5806,27.37999,7
Moong(Green Gram),672.5858,27.38999,7
Moong(Green Gram),672.619,27.41999,7
Moong(Green Gram),672.623,27.42999,7
Moong(Green Gram),672.7273,27.45999,7
Moong(Green Gram),672.7273,27.46999,7
Moong(Green Gram),672.9197,27.51999,7
Moong(Green Gram),673.8361,27.96999,7
Moong(Green Gram),674.2215,28.12999,7
Moong(Green Gram),674.3478,28.20999,7
Moong(Green Gram),676.1538,28.89999,7
Moong(Green Gram),678.1088,29.58999,7
Moong(Green Gram),680.2819,30.14999,7
Moong(Green Gram),682.2208,30.63999,7
Moong(Green Gram),685.3905,31.04999,7
Moong(Green Gram),686.3014,31.16999,7
Moong(Green Gram),686.8049,31.19999,7
Moong(Green Gram),689.3905,31,7
Moong(Green Gram),695.0077,31,7
Moong(Green Gram),696.178,31,7
Moong(Green Gram),710.9703,31,7
Moong(Green Gram),739.422,31.5,6.8
Onion,503.8851,19.185,7.3
Onion,510.4325,20.81,7.3
Onion,510.443,20.815,7.3
Onion,510.5048,20.825,7.3
Onion,516.8863,23.08,7.2
Onion,517.0859,23.125,7.2
Onion,517.5851,23.27,7.2
Onion,518.5552,23.61,7.2
Onion,519.2486,23.79,7.2
Onion,519.3283,23.8,7.2
Onion,519.3283,23.805,7.2
Onion,519.3291,23.81,7.2
Onion,520.8667,24.55,7.2
Onion,520.9562,24.58,7.2
Onion,520.9617,24.595,7.2
Onion,521.3511,24.77,7.2
Onion,521.4487,24.79,7.2
Onion,522.8443,25.55,7.2
Onion,522.8469,25.555,7.2
Onion,522.9959,25.61,7.2
Onion,523.1537,25.675,7.2
Onion,523.1914,25.705,7.2
